transaction_id,transactionTimestamp,transactionDate,type,category,amount,description,payment_mode
TXN009627,2024-01-11T05:22:47,2024-01-11,DEBIT,Shopping,579,Shopping transaction,NetBanking
TXN002965,2024-01-11T06:43:45,2024-01-11,DEBIT,Transfer,637,Transfer transaction,Cash
TXN010537,2024-01-11T06:55:52,2024-01-11,CREDIT,Salary,58394,Salary transaction,Card
TXN009011,2024-01-11T07:29:06,2024-01-11,DEBIT,Food,219,Food transaction,Card
TXN009574,2024-01-11T07:59:19,2024-01-11,DEBIT,Food,408,Food transaction,NetBanking
TXN009949,2024-01-11T09:12:24,2024-01-11,DEBIT,Transfer,3632,Transfer transaction,Cash
TXN013214,2024-01-11T10:43:27,2024-01-11,DEBIT,Travel,1906,Travel transaction,Card
TXN004265,2024-01-11T10:47:20,2024-01-11,DEBIT,Food,279,Food transaction,NetBanking
TXN015110,2024-01-11T13:01:59,2024-01-11,DEBIT,Rent,14078,Rent transaction,UPI
TXN012202,2024-01-11T14:01:34,2024-01-11,DEBIT,Rent,11778,Rent transaction,UPI
TXN014503,2024-01-11T14:13:33,2024-01-11,DEBIT,Education,669,Education transaction,Cash
TXN013525,2024-01-11T14:26:29,2024-01-11,DEBIT,Travel,316,Travel transaction,Cash
TXN003605,2024-01-11T15:55:49,2024-01-11,DEBIT,Entertainment,1870,Entertainment transaction,NetBanking
TXN001380,2024-01-11T18:50:09,2024-01-11,DEBIT,Education,1692,Education transaction,UPI
TXN019778,2024-01-11T19:25:11,2024-01-11,DEBIT,Shopping,1674,Shopping transaction,UPI
TXN016321,2024-01-11T19:58:34,2024-01-11,CREDIT,Income,3939,Income transaction,Cash
TXN001825,2024-01-11T20:25:19,2024-01-11,DEBIT,Health,3671,Health transaction,Cash
TXN002532,2024-01-11T20:53:09,2024-01-11,DEBIT,Rent,13113,Rent transaction,UPI
TXN011917,2024-01-11T22:25:50,2024-01-11,CREDIT,Transfer,10618,Transfer transaction,NetBanking
TXN019444,2024-01-11T22:31:57,2024-01-11,DEBIT,Food,349,Food transaction,Card
TXN008681,2024-01-11T23:00:11,2024-01-11,CREDIT,Income,6334,Income transaction,Card
TXN004072,2024-01-12T00:29:22,2024-01-12,DEBIT,Rent,12866,Rent transaction,NetBanking
TXN010494,2024-01-12T00:35:33,2024-01-12,CREDIT,Transfer,5302,Transfer transaction,UPI
TXN003774,2024-01-12T00:49:30,2024-01-12,DEBIT,Entertainment,1380,Entertainment transaction,Cash
TXN008135,2024-01-12T01:00:26,2024-01-12,DEBIT,Food,409,Food transaction,Card
TXN018767,2024-01-12T01:52:12,2024-01-12,DEBIT,Food,473,Food transaction,UPI
TXN013071,2024-01-12T02:33:17,2024-01-12,DEBIT,Transfer,6887,Transfer transaction,Cash
TXN001053,2024-01-12T02:36:43,2024-01-12,DEBIT,Rent,9100,Rent transaction,UPI
TXN002757,2024-01-12T03:41:17,2024-01-12,DEBIT,Transfer,3218,Transfer transaction,Cash
TXN013927,2024-01-12T03:45:42,2024-01-12,DEBIT,Health,2384,Health transaction,Cash
TXN013647,2024-01-12T03:51:55,2024-01-12,DEBIT,Health,349,Health transaction,Card
TXN011443,2024-01-12T04:03:54,2024-01-12,DEBIT,Food,133,Food transaction,Cash
TXN017305,2024-01-12T04:12:26,2024-01-12,DEBIT,Health,2535,Health transaction,NetBanking
TXN018249,2024-01-12T05:08:31,2024-01-12,DEBIT,Entertainment,635,Entertainment transaction,UPI
TXN010954,2024-01-12T05:11:54,2024-01-12,CREDIT,Income,11332,Income transaction,UPI
TXN009229,2024-01-12T06:10:44,2024-01-12,DEBIT,Travel,179,Travel transaction,Cash
TXN004936,2024-01-12T06:33:46,2024-01-12,DEBIT,Shopping,2706,Shopping transaction,Card
TXN013892,2024-01-12T07:03:00,2024-01-12,DEBIT,Education,2648,Education transaction,UPI
TXN004250,2024-01-12T07:52:38,2024-01-12,CREDIT,Salary,32909,Salary transaction,UPI
TXN019931,2024-01-12T07:53:25,2024-01-12,DEBIT,Health,1520,Health transaction,UPI
TXN008179,2024-01-12T08:57:38,2024-01-12,DEBIT,Entertainment,488,Entertainment transaction,Cash
TXN013090,2024-01-12T09:41:36,2024-01-12,CREDIT,Transfer,18486,Transfer transaction,NetBanking
TXN002615,2024-01-12T09:59:04,2024-01-12,DEBIT,Food,488,Food transaction,UPI
TXN016318,2024-01-12T11:28:08,2024-01-12,DEBIT,Shopping,2533,Shopping transaction,NetBanking
TXN001879,2024-01-12T11:58:25,2024-01-12,CREDIT,Income,12276,Income transaction,Cash
TXN005067,2024-01-12T12:34:14,2024-01-12,DEBIT,Travel,115,Travel transaction,Cash
TXN002674,2024-01-12T13:32:20,2024-01-12,CREDIT,Transfer,13302,Transfer transaction,UPI
TXN006145,2024-01-12T17:48:50,2024-01-12,CREDIT,Transfer,17048,Transfer transaction,UPI
TXN008274,2024-01-12T18:02:14,2024-01-12,CREDIT,Salary,29668,Salary transaction,UPI
TXN014243,2024-01-12T18:22:27,2024-01-12,DEBIT,Health,1074,Health transaction,Cash
TXN003221,2024-01-12T19:37:40,2024-01-12,DEBIT,Entertainment,1096,Entertainment transaction,Cash
TXN011318,2024-01-12T20:21:24,2024-01-12,DEBIT,Health,3159,Health transaction,NetBanking
TXN001852,2024-01-12T22:53:50,2024-01-12,CREDIT,Salary,53666,Salary transaction,Cash
TXN000692,2024-01-12T23:25:31,2024-01-12,CREDIT,Transfer,2288,Transfer transaction,Cash
TXN008394,2024-01-12T23:43:02,2024-01-12,CREDIT,Transfer,6816,Transfer transaction,UPI
TXN006064,2024-01-13T00:08:09,2024-01-13,DEBIT,Entertainment,1023,Entertainment transaction,NetBanking
TXN002449,2024-01-13T00:10:10,2024-01-13,CREDIT,Salary,59676,Salary transaction,Card
TXN007556,2024-01-13T01:06:57,2024-01-13,DEBIT,Health,1363,Health transaction,UPI
TXN003304,2024-01-13T01:18:07,2024-01-13,DEBIT,Shopping,2803,Shopping transaction,UPI
TXN017628,2024-01-13T02:21:02,2024-01-13,DEBIT,Food,175,Food transaction,Card
TXN008376,2024-01-13T02:35:30,2024-01-13,DEBIT,Transfer,3753,Transfer transaction,NetBanking
TXN005389,2024-01-13T03:46:05,2024-01-13,DEBIT,Education,1759,Education transaction,Cash
TXN019675,2024-01-13T04:04:27,2024-01-13,CREDIT,Salary,31219,Salary transaction,UPI
TXN000532,2024-01-13T04:59:44,2024-01-13,DEBIT,Rent,8978,Rent transaction,UPI
TXN004225,2024-01-13T05:31:04,2024-01-13,DEBIT,Transfer,9355,Transfer transaction,NetBanking
TXN016991,2024-01-13T06:30:03,2024-01-13,DEBIT,Bills,2032,Bills transaction,UPI
TXN012987,2024-01-13T06:50:39,2024-01-13,CREDIT,Transfer,11008,Transfer transaction,Card
TXN018879,2024-01-13T07:19:45,2024-01-13,DEBIT,Transfer,6365,Transfer transaction,Card
TXN015536,2024-01-13T07:50:50,2024-01-13,DEBIT,Transfer,6042,Transfer transaction,UPI
TXN002611,2024-01-13T07:52:47,2024-01-13,CREDIT,Salary,45309,Salary transaction,Cash
TXN013851,2024-01-13T08:39:58,2024-01-13,DEBIT,Rent,10080,Rent transaction,UPI
TXN013794,2024-01-13T08:52:10,2024-01-13,DEBIT,Transfer,2342,Transfer transaction,Cash
TXN000538,2024-01-13T08:54:13,2024-01-13,DEBIT,Food,72,Food transaction,UPI
TXN002233,2024-01-13T12:29:11,2024-01-13,DEBIT,Education,5068,Education transaction,Card
TXN000523,2024-01-13T13:08:49,2024-01-13,DEBIT,Travel,2263,Travel transaction,Card
TXN013517,2024-01-13T13:57:07,2024-01-13,DEBIT,Travel,1291,Travel transaction,Cash
TXN000112,2024-01-13T15:17:37,2024-01-13,CREDIT,Transfer,11681,Transfer transaction,NetBanking
TXN013238,2024-01-13T15:46:35,2024-01-13,CREDIT,Transfer,14716,Transfer transaction,Cash
TXN019638,2024-01-13T16:32:41,2024-01-13,DEBIT,Shopping,4643,Shopping transaction,NetBanking
TXN006917,2024-01-13T17:44:34,2024-01-13,DEBIT,Shopping,2741,Shopping transaction,Cash
TXN015383,2024-01-13T20:16:23,2024-01-13,DEBIT,Education,5239,Education transaction,NetBanking
TXN012928,2024-01-13T20:38:00,2024-01-13,CREDIT,Income,8442,Income transaction,NetBanking
TXN001747,2024-01-13T21:57:54,2024-01-13,CREDIT,Transfer,4998,Transfer transaction,UPI
TXN003300,2024-01-13T23:50:59,2024-01-13,DEBIT,Entertainment,1662,Entertainment transaction,UPI
TXN011591,2024-01-14T00:35:39,2024-01-14,CREDIT,Income,2557,Income transaction,Card
TXN014048,2024-01-14T03:43:09,2024-01-14,CREDIT,Transfer,1793,Transfer transaction,UPI
TXN015438,2024-01-14T03:44:36,2024-01-14,DEBIT,Rent,10261,Rent transaction,Cash
TXN004244,2024-01-14T05:01:10,2024-01-14,DEBIT,Entertainment,675,Entertainment transaction,NetBanking
TXN008232,2024-01-14T05:37:35,2024-01-14,DEBIT,Education,3806,Education transaction,NetBanking
TXN008756,2024-01-14T05:46:08,2024-01-14,CREDIT,Transfer,1025,Transfer transaction,Card
TXN008162,2024-01-14T06:05:42,2024-01-14,CREDIT,Salary,53042,Salary transaction,Cash
TXN003933,2024-01-14T07:38:26,2024-01-14,CREDIT,Income,1531,Income transaction,Card
TXN017203,2024-01-14T08:11:14,2024-01-14,DEBIT,Education,5795,Education transaction,UPI
TXN017571,2024-01-14T08:23:35,2024-01-14,CREDIT,Salary,45660,Salary transaction,Card
TXN002967,2024-01-14T08:53:52,2024-01-14,CREDIT,Salary,59332,Salary transaction,NetBanking
TXN015032,2024-01-14T12:06:18,2024-01-14,CREDIT,Transfer,10677,Transfer transaction,Card
TXN002539,2024-01-14T12:25:13,2024-01-14,DEBIT,Travel,139,Travel transaction,UPI
TXN012413,2024-01-14T14:25:47,2024-01-14,DEBIT,Travel,1093,Travel transaction,Card
TXN005076,2024-01-14T15:14:14,2024-01-14,DEBIT,Rent,10147,Rent transaction,Card
TXN010408,2024-01-14T16:06:27,2024-01-14,DEBIT,Shopping,2925,Shopping transaction,Cash
TXN001921,2024-01-14T17:16:46,2024-01-14,CREDIT,Income,3323,Income transaction,NetBanking
TXN001227,2024-01-14T17:54:01,2024-01-14,DEBIT,Entertainment,567,Entertainment transaction,UPI
TXN001580,2024-01-14T18:13:47,2024-01-14,CREDIT,Salary,25273,Salary transaction,Card
TXN018344,2024-01-14T18:14:07,2024-01-14,DEBIT,Bills,2411,Bills transaction,NetBanking
TXN015440,2024-01-14T18:28:55,2024-01-14,DEBIT,Bills,2333,Bills transaction,Card
TXN010652,2024-01-14T18:30:01,2024-01-14,DEBIT,Education,5093,Education transaction,NetBanking
TXN014362,2024-01-14T19:07:47,2024-01-14,DEBIT,Health,2316,Health transaction,NetBanking
TXN013298,2024-01-14T20:43:49,2024-01-14,CREDIT,Transfer,18388,Transfer transaction,NetBanking
TXN018496,2024-01-14T23:02:07,2024-01-14,DEBIT,Travel,1537,Travel transaction,Card
TXN001748,2024-01-14T23:27:53,2024-01-14,DEBIT,Food,106,Food transaction,UPI
TXN013409,2024-01-15T00:35:30,2024-01-15,CREDIT,Salary,44819,Salary transaction,NetBanking
TXN013943,2024-01-15T02:45:54,2024-01-15,DEBIT,Bills,1220,Bills transaction,Cash
TXN009809,2024-01-15T02:53:00,2024-01-15,DEBIT,Transfer,6212,Transfer transaction,Cash
TXN002620,2024-01-15T04:05:56,2024-01-15,DEBIT,Education,1930,Education transaction,UPI
TXN009096,2024-01-15T04:15:38,2024-01-15,DEBIT,Education,2617,Education transaction,Cash
TXN013110,2024-01-15T06:23:09,2024-01-15,DEBIT,Transfer,9547,Transfer transaction,NetBanking
TXN005874,2024-01-15T06:52:41,2024-01-15,DEBIT,Food,474,Food transaction,NetBanking
TXN019340,2024-01-15T07:36:30,2024-01-15,DEBIT,Bills,954,Bills transaction,NetBanking
TXN009390,2024-01-15T08:33:35,2024-01-15,DEBIT,Shopping,1367,Shopping transaction,UPI
TXN008723,2024-01-15T08:37:45,2024-01-15,DEBIT,Bills,2698,Bills transaction,Cash
TXN019206,2024-01-15T08:48:32,2024-01-15,DEBIT,Transfer,1711,Transfer transaction,Card
TXN008532,2024-01-15T09:37:03,2024-01-15,DEBIT,Travel,2168,Travel transaction,Cash
TXN019094,2024-01-15T09:46:13,2024-01-15,CREDIT,Income,8299,Income transaction,UPI
TXN011767,2024-01-15T10:18:41,2024-01-15,DEBIT,Entertainment,1732,Entertainment transaction,Card
TXN005940,2024-01-15T10:23:49,2024-01-15,DEBIT,Transfer,2260,Transfer transaction,Card
TXN010863,2024-01-15T10:24:21,2024-01-15,CREDIT,Salary,54094,Salary transaction,Card
TXN006060,2024-01-15T10:33:09,2024-01-15,CREDIT,Salary,53768,Salary transaction,NetBanking
TXN008891,2024-01-15T11:37:47,2024-01-15,DEBIT,Travel,1221,Travel transaction,UPI
TXN010023,2024-01-15T12:44:26,2024-01-15,DEBIT,Travel,2124,Travel transaction,Cash
TXN016353,2024-01-15T13:04:12,2024-01-15,DEBIT,Entertainment,1885,Entertainment transaction,Cash
TXN018619,2024-01-15T13:40:58,2024-01-15,DEBIT,Food,500,Food transaction,UPI
TXN009359,2024-01-15T14:06:44,2024-01-15,DEBIT,Entertainment,1286,Entertainment transaction,Cash
TXN014736,2024-01-15T14:56:13,2024-01-15,CREDIT,Salary,29985,Salary transaction,NetBanking
TXN019264,2024-01-15T15:18:48,2024-01-15,DEBIT,Bills,2637,Bills transaction,UPI
TXN007087,2024-01-15T16:46:53,2024-01-15,CREDIT,Income,14879,Income transaction,UPI
TXN006612,2024-01-15T16:47:07,2024-01-15,CREDIT,Transfer,1280,Transfer transaction,UPI
TXN015797,2024-01-15T17:49:33,2024-01-15,DEBIT,Shopping,318,Shopping transaction,UPI
TXN017921,2024-01-15T19:08:31,2024-01-15,DEBIT,Rent,8933,Rent transaction,NetBanking
TXN000127,2024-01-15T19:26:50,2024-01-15,CREDIT,Salary,44809,Salary transaction,Cash
TXN013344,2024-01-15T20:02:25,2024-01-15,DEBIT,Entertainment,649,Entertainment transaction,Cash
TXN007802,2024-01-15T20:21:55,2024-01-15,DEBIT,Health,693,Health transaction,UPI
TXN012410,2024-01-15T20:42:05,2024-01-15,DEBIT,Shopping,2920,Shopping transaction,Cash
TXN007437,2024-01-15T21:28:50,2024-01-15,CREDIT,Income,14510,Income transaction,UPI
TXN016334,2024-01-16T00:41:28,2024-01-16,DEBIT,Entertainment,1984,Entertainment transaction,UPI
TXN001845,2024-01-16T00:57:20,2024-01-16,CREDIT,Income,1535,Income transaction,Cash
TXN003913,2024-01-16T01:19:44,2024-01-16,DEBIT,Shopping,3262,Shopping transaction,NetBanking
TXN000817,2024-01-16T02:29:53,2024-01-16,DEBIT,Shopping,4541,Shopping transaction,UPI
TXN005468,2024-01-16T03:42:00,2024-01-16,DEBIT,Transfer,7837,Transfer transaction,Card
TXN010551,2024-01-16T03:43:51,2024-01-16,DEBIT,Education,2372,Education transaction,UPI
TXN001802,2024-01-16T05:11:33,2024-01-16,DEBIT,Education,1297,Education transaction,Card
TXN011128,2024-01-16T05:18:19,2024-01-16,DEBIT,Transfer,6242,Transfer transaction,Card
TXN014219,2024-01-16T06:03:46,2024-01-16,DEBIT,Rent,9030,Rent transaction,UPI
TXN000886,2024-01-16T06:05:36,2024-01-16,CREDIT,Income,6316,Income transaction,Card
TXN015807,2024-01-16T07:12:10,2024-01-16,DEBIT,Rent,12565,Rent transaction,UPI
TXN000409,2024-01-16T07:42:42,2024-01-16,DEBIT,Entertainment,820,Entertainment transaction,Cash
TXN010614,2024-01-16T07:55:08,2024-01-16,DEBIT,Bills,2382,Bills transaction,NetBanking
TXN005209,2024-01-16T08:21:16,2024-01-16,DEBIT,Education,5785,Education transaction,Card
TXN014460,2024-01-16T09:10:03,2024-01-16,DEBIT,Entertainment,496,Entertainment transaction,Card
TXN000966,2024-01-16T09:49:30,2024-01-16,CREDIT,Salary,51777,Salary transaction,NetBanking
TXN012869,2024-01-16T10:17:45,2024-01-16,CREDIT,Salary,58349,Salary transaction,UPI
TXN007625,2024-01-16T11:40:57,2024-01-16,DEBIT,Education,624,Education transaction,Cash
TXN012284,2024-01-16T11:57:56,2024-01-16,DEBIT,Food,340,Food transaction,Cash
TXN000205,2024-01-16T13:02:35,2024-01-16,CREDIT,Salary,33637,Salary transaction,Cash
TXN004588,2024-01-16T13:44:08,2024-01-16,DEBIT,Transfer,7531,Transfer transaction,UPI
TXN018727,2024-01-16T14:22:55,2024-01-16,CREDIT,Transfer,3072,Transfer transaction,NetBanking
TXN011262,2024-01-16T17:03:16,2024-01-16,CREDIT,Income,5947,Income transaction,Card
TXN009071,2024-01-16T18:25:37,2024-01-16,DEBIT,Transfer,5856,Transfer transaction,Cash
TXN008183,2024-01-16T19:42:25,2024-01-16,DEBIT,Education,2296,Education transaction,Cash
TXN001022,2024-01-16T22:40:50,2024-01-16,CREDIT,Income,2875,Income transaction,UPI
TXN007316,2024-01-17T02:14:42,2024-01-17,DEBIT,Health,1191,Health transaction,NetBanking
TXN014232,2024-01-17T03:25:07,2024-01-17,CREDIT,Income,12051,Income transaction,NetBanking
TXN001341,2024-01-17T04:08:53,2024-01-17,DEBIT,Travel,2162,Travel transaction,NetBanking
TXN004245,2024-01-17T04:43:25,2024-01-17,CREDIT,Transfer,10369,Transfer transaction,Card
TXN005928,2024-01-17T05:19:58,2024-01-17,CREDIT,Salary,30966,Salary transaction,NetBanking
TXN011183,2024-01-17T05:29:46,2024-01-17,DEBIT,Health,867,Health transaction,Cash
TXN017016,2024-01-17T08:11:37,2024-01-17,DEBIT,Entertainment,627,Entertainment transaction,Card
TXN016393,2024-01-17T08:29:29,2024-01-17,DEBIT,Health,1901,Health transaction,UPI
TXN004169,2024-01-17T08:50:59,2024-01-17,DEBIT,Bills,2983,Bills transaction,NetBanking
TXN000414,2024-01-17T09:29:40,2024-01-17,DEBIT,Shopping,1495,Shopping transaction,NetBanking
TXN018146,2024-01-17T10:47:30,2024-01-17,DEBIT,Shopping,4409,Shopping transaction,UPI
TXN012053,2024-01-17T11:44:56,2024-01-17,DEBIT,Travel,808,Travel transaction,NetBanking
TXN019021,2024-01-17T12:45:09,2024-01-17,DEBIT,Transfer,5241,Transfer transaction,UPI
TXN001548,2024-01-17T15:21:10,2024-01-17,DEBIT,Shopping,1048,Shopping transaction,UPI
TXN017157,2024-01-17T15:46:35,2024-01-17,CREDIT,Income,7384,Income transaction,Card
TXN013628,2024-01-17T17:17:30,2024-01-17,DEBIT,Education,4525,Education transaction,UPI
TXN014143,2024-01-17T17:30:31,2024-01-17,DEBIT,Bills,2215,Bills transaction,Card
TXN012334,2024-01-17T18:02:04,2024-01-17,DEBIT,Rent,9463,Rent transaction,UPI
TXN013814,2024-01-17T20:20:46,2024-01-17,DEBIT,Education,4941,Education transaction,NetBanking
TXN007359,2024-01-17T20:49:51,2024-01-17,DEBIT,Health,1846,Health transaction,Card
TXN018931,2024-01-17T21:47:14,2024-01-17,CREDIT,Transfer,651,Transfer transaction,Cash
TXN019621,2024-01-17T22:34:44,2024-01-17,DEBIT,Rent,13295,Rent transaction,NetBanking
TXN003092,2024-01-17T22:36:05,2024-01-17,DEBIT,Entertainment,293,Entertainment transaction,Card
TXN005907,2024-01-17T23:45:30,2024-01-17,DEBIT,Health,2513,Health transaction,NetBanking
TXN008364,2024-01-18T02:13:39,2024-01-18,DEBIT,Bills,2955,Bills transaction,Cash
TXN012398,2024-01-18T04:27:22,2024-01-18,DEBIT,Entertainment,889,Entertainment transaction,Cash
TXN015108,2024-01-18T05:28:48,2024-01-18,DEBIT,Education,2063,Education transaction,NetBanking
TXN014283,2024-01-18T05:55:44,2024-01-18,CREDIT,Salary,46672,Salary transaction,Card
TXN011349,2024-01-18T05:59:11,2024-01-18,DEBIT,Transfer,3598,Transfer transaction,UPI
TXN002380,2024-01-18T07:14:01,2024-01-18,CREDIT,Transfer,7769,Transfer transaction,Card
TXN010309,2024-01-18T08:39:09,2024-01-18,DEBIT,Health,1479,Health transaction,UPI
TXN007516,2024-01-18T10:11:58,2024-01-18,DEBIT,Entertainment,1527,Entertainment transaction,Card
TXN018714,2024-01-18T10:37:03,2024-01-18,CREDIT,Transfer,7075,Transfer transaction,Cash
TXN010219,2024-01-18T13:11:36,2024-01-18,DEBIT,Rent,13301,Rent transaction,UPI
TXN000344,2024-01-18T13:24:41,2024-01-18,DEBIT,Bills,2145,Bills transaction,Card
TXN012539,2024-01-18T13:47:25,2024-01-18,CREDIT,Transfer,6199,Transfer transaction,UPI
TXN019545,2024-01-18T14:22:03,2024-01-18,DEBIT,Health,578,Health transaction,Card
TXN015436,2024-01-18T14:35:18,2024-01-18,CREDIT,Income,7073,Income transaction,Card
TXN005356,2024-01-18T15:40:37,2024-01-18,DEBIT,Health,1307,Health transaction,UPI
TXN006895,2024-01-18T15:44:04,2024-01-18,CREDIT,Income,5102,Income transaction,Cash
TXN009146,2024-01-18T15:47:43,2024-01-18,CREDIT,Income,11986,Income transaction,Cash
TXN004358,2024-01-18T17:03:46,2024-01-18,DEBIT,Bills,2700,Bills transaction,Cash
TXN016171,2024-01-18T17:54:05,2024-01-18,DEBIT,Entertainment,918,Entertainment transaction,NetBanking
TXN001924,2024-01-18T20:39:12,2024-01-18,DEBIT,Food,469,Food transaction,Card
TXN004720,2024-01-18T22:23:28,2024-01-18,DEBIT,Bills,265,Bills transaction,Card
TXN014906,2024-01-18T23:57:54,2024-01-18,DEBIT,Food,239,Food transaction,Card
TXN006557,2024-01-19T00:00:33,2024-01-19,DEBIT,Health,2528,Health transaction,UPI
TXN010426,2024-01-19T00:15:36,2024-01-19,DEBIT,Food,400,Food transaction,NetBanking
TXN002980,2024-01-19T01:32:05,2024-01-19,DEBIT,Health,3496,Health transaction,Cash
TXN014164,2024-01-19T01:32:16,2024-01-19,DEBIT,Entertainment,1520,Entertainment transaction,Cash
TXN010151,2024-01-19T02:15:48,2024-01-19,DEBIT,Transfer,594,Transfer transaction,UPI
TXN007580,2024-01-19T03:00:27,2024-01-19,DEBIT,Shopping,4181,Shopping transaction,UPI
TXN017494,2024-01-19T04:52:54,2024-01-19,DEBIT,Education,2188,Education transaction,Cash
TXN018907,2024-01-19T06:39:12,2024-01-19,CREDIT,Income,4941,Income transaction,UPI
TXN010829,2024-01-19T07:45:08,2024-01-19,DEBIT,Education,5405,Education transaction,Card
TXN008138,2024-01-19T08:11:50,2024-01-19,CREDIT,Income,1089,Income transaction,Card
TXN004237,2024-01-19T11:24:56,2024-01-19,DEBIT,Rent,9202,Rent transaction,Cash
TXN007216,2024-01-19T11:46:58,2024-01-19,CREDIT,Salary,59157,Salary transaction,UPI
TXN005191,2024-01-19T12:18:39,2024-01-19,DEBIT,Shopping,4487,Shopping transaction,Cash
TXN005524,2024-01-19T13:13:55,2024-01-19,CREDIT,Transfer,1138,Transfer transaction,UPI
TXN019681,2024-01-19T13:30:17,2024-01-19,CREDIT,Income,3327,Income transaction,Cash
TXN008357,2024-01-19T13:37:40,2024-01-19,DEBIT,Transfer,5698,Transfer transaction,Cash
TXN002571,2024-01-19T16:16:39,2024-01-19,DEBIT,Education,1017,Education transaction,Card
TXN011026,2024-01-19T16:29:12,2024-01-19,DEBIT,Health,346,Health transaction,Card
TXN010445,2024-01-19T16:45:59,2024-01-19,DEBIT,Shopping,3946,Shopping transaction,Cash
TXN014520,2024-01-19T17:38:36,2024-01-19,DEBIT,Transfer,2377,Transfer transaction,Card
TXN011825,2024-01-19T18:34:27,2024-01-19,DEBIT,Food,132,Food transaction,Cash
TXN008017,2024-01-19T18:40:55,2024-01-19,CREDIT,Transfer,7675,Transfer transaction,NetBanking
TXN018119,2024-01-19T19:38:37,2024-01-19,DEBIT,Bills,591,Bills transaction,NetBanking
TXN005153,2024-01-19T21:11:33,2024-01-19,DEBIT,Entertainment,1331,Entertainment transaction,Card
TXN013833,2024-01-19T22:02:10,2024-01-19,DEBIT,Travel,1492,Travel transaction,Card
TXN002831,2024-01-19T22:35:09,2024-01-19,CREDIT,Salary,41402,Salary transaction,UPI
TXN012517,2024-01-19T23:58:46,2024-01-19,DEBIT,Food,450,Food transaction,UPI
TXN012419,2024-01-20T01:53:07,2024-01-20,DEBIT,Health,2694,Health transaction,UPI
TXN017344,2024-01-20T02:57:56,2024-01-20,DEBIT,Food,187,Food transaction,UPI
